Kötü bir şey yaptığım zaman yakalanmaktan korkarım.,Korku
Bilmedikleri konular hakkında yorum yapan insanlara sinir oluyorum.,Sinirli
Değer verdiğim insanları kaybedince üzülürüm.,Üzüntü
Birisi üstüme öksürdüğü zaman tiksinirim.,İğrenç
Beklemediğim bir tepki gördüğüm zaman.,Süpriz
Sessiz bir ortamda müzik dinleyip kitap okuduğum zaman mutlu olurum.,Mutlu
Yaşadığım mahallede bir baba kızını vurmuştu.,Korku
İngilizce öğretmeni iyi dil bilmediğim için sürekli beni sınıfa rezil etmesi öfkelendiriyor.,Sinirli
Kendimi savunma şansı verilmediği  zaman öfkeleniyorum.,Üzüntü
Burnunu karıştıran birisini gördüğüm zaman.,İğrenç
Derse geç kalan bir arkadaşımızın öğretmenimiz şaka amaçlı burnunu ısırdığı zaman şok oldum.,Süpriz
Kitap okurken mutlu oluyorum.,Mutlu
Böceklerden korkarım.,Korku
Birisi kendisini haksız yere savunursa öfkelenirim.,Sinirli
Hastalık durumlarında üzülürüm.,Üzüntü
Aynı çatal kaşık ve bardak kullanan insanlardan.,İğrenç
"""Cemal Süreya'nın"" iddia sonucu soyadından y harfini çıkarttığını öğrendiğimde şaşırmıştım.",Süpriz
"""Metallica"" konserini en önden izlediğim gün mutlu olmuştum.",Mutlu
Korku filmi izledikten sonra korkarım.,Korku
En sevdiğim ders olan Fizik sınavından kötü not almak üzüyor.,Üzüntü
İngiltere de bilmeden domuz eti yediğimde tiksinmiştim.,İğrenç
"""Metallica'yı"" sahnede gördüğüm zaman şaşırmıştım.",Süpriz
Sevildiğimi hissettiğim an.,Mutlu
Evde yalnız kaldığım zamanlar.,Korku
Bana yalan söylendiği zaman.,Sinirli
Bana umut verip sonra sırt dönülmesi.,Üzüntü
Yağmurdan sonra çıkan sümüklü böceklerden.,İğrenç
Beklenmedik durumlar olduğu zaman.,Süpriz
Fizik öğretmenin beni taktir etmesi mutlu ediyor.,Mutlu
Uyandığımda elektriklerin kesik olması.,Korku
Sevgilimin yanında başka bir erkek gördüğüm zaman.,Sinirli
Yakın arkadaşımla kavga ettiğimiz zaman.,Üzüntü
Kızların birbirlerine davranışları.,İğrenç
Edebiyat dersinin olmaması.,Süpriz
Ailemle birlikte vakit geçirmek.,Mutlu
Değer verdiğim insanları kaybetmekten korkarım.,Korku
Haklı olduğum halde haksız duruma düşmek.,Sinirli
Sevmediğim birisini gördüğümde.,İğrenç
Çalışmadığım sınavdan yüksek not aldığım zaman.,Süpriz
Uzun süredir sarılmak istediğim birisine sarıldığımda.,Mutlu
Değerli olanı kaybetmekten korkarım.,Korku
Ulaşmak istediğim kişiye ulaşamadığım zaman.,Sinirli
En yakınımla tartıştığım zaman.,Üzüntü
İki yüzlü insanlardan midem bulanır.,İğrenç
Çok üstünde durmadığım bir iş çok beğenildiğinde şaşırırım.,Süpriz
Ailem ve arkadaşlarımla vakit geçirmek.,Mutlu
Karşımdaki beni dinlemediği zaman.,Sinirli
Çevremdekiler hastalandığı zaman.,Üzüntü
Kedilerden.,İğrenç
Beklenmedik olaylar.,Süpriz
Sınavlardan ve sözlülerden yüksek not almak.,Mutlu
Böceklerden.,Korku
Yüksek sesle konuşulduğu zaman.,Sinirli
Anne ve baba vefatı.,Üzüntü
Ameliyat videoları izlemek.,İğrenç
Beklemediğim not aldığım zaman.,Süpriz
Arkadaşlarımla güzel paylaşımlar yaptığımda.,Mutlu
Köpeklerin havlaması başıma bir şey gelecekmiş hissi veriyor.,Korku
Annemin başkasına sinirlenip hıncını benden çıkartması.,Sinirli
"Amcam öldüğü zaman kuzenlerim çok küçük oldukları için gülüyorlardı, bu çok acı vericiydi.",Üzüntü
Saçım kirlendiği zaman.,İğrenç
Sürpriz misafirlere.,Süpriz
Güzel havalarda  ve hayvanları beslerken mutlu olurum.,Mutlu
Sevdiğim birisini kaybetmekten ya da başarısız olmaktan.,Korku
Annem bir konuda inat ettiği zaman.,Sinirli
Annem ile kavga ettiğimiz zamanlar.,Üzüntü
Yemek yerken ağzı açık yiyenlerden tiksiniyorum.,İğrenç
Yapmadığım bir şey hakkında suçlanmak.,Süpriz
Milli takımın voleybol maçına gittiğim zaman.,Mutlu
Kapalı alanlarda tek başıma kaldığım zaman.,Korku
Birisi hakkımda konuştuğu zaman.,Sinirli
Komşumuz vefat ettiği zaman.,Üzüntü
Ameliyat videosu izlemiştim.,İğrenç
"""internet"" ten bebeğin anne karnındaki görüntüsünü izlemiştim.",Süpriz
Sevgilimi gördüğüm an.,Mutlu
"Kanyonda tırmanış yapıyordum, ayağım kaydığı zaman çok korkmuştum.",Korku
Önemli bir şey anlatırken karşımdakinin beni dinlememesi sinirimi bozar.,Sinirli
Çok güvendiğim birisi güvenimi kırdığı an.,Üzüntü
Yere atılmış sakız gördüğümde.,İğrenç
Düşük beklediğim sınavdan yüksek not aldığım zaman.,Süpriz
Geçen yıl tatilde İstanbul a gideceğimi öğrendiğim an.,Mutlu
Her korku filmi izlediğimde korkarım.,Korku
Okulda bir arkadaşımla kavga ettiğim zaman.,Sinirli
Amcam kanserden öldüğü zaman.,Üzüntü
Babam yemek yerken çok ses çıkartıyor.,İğrenç
"Annemin, komşunun kızı ile ilgili bir dedikodu verdiği zaman.",Süpriz
Kendimi gerçek anlamda özgür hissettiğim an.,Mutlu
Mistik olaylarla ilgili bir video izlediğimde.,Korku
Haklarımın hiçe sayılması ve bencil kişiler.,Sinirli
Geriye dönüp baktığımda pişmanlıklarım aklıma geliyor.,Üzüntü
Çok kalabalık ortamlardan özellikle çocuklardan tiksiniyorum.,İğrenç
Bildiğimi sandığım bir şeyin yanlış olduğunu fark ettiğim zaman.,Süpriz
Değer verildiğini hissettiğim her an.,Mutlu
Karanlık ve ölüm.,Korku
Haklıyken haksız olarak görülmek.,Sinirli
Sevdiğim birisini kaybetmek ve başarısızlık.,Üzüntü
Birisinin tükürdüğünü görmek.,İğrenç
Çok istediğim bir şey aniden olursa.,Süpriz
Hediye aldığım zaman.,Mutlu
Gece merdivenden çıkmak.,Korku
Birisi bana vurduğu zaman.,Sinirli
Sevdiklerimin ölmesi.,Üzüntü
Kusmuk görmek.,İğrenç
Geceleri annem ya da babam üstümü örttüğü zaman.,Mutlu
Yanlış bir şey yaptığımda ailemin vereceği tepkiden korkarım.,Korku
Haklı olduğumu kabul ettiremediğim zaman.,Sinirli
Benim hatam yüzünden ailem üzülürse bende üzülürüm.,Üzüntü
Kusmuk görmekten çok tiksinirim.,İğrenç
Beklemediğim bir insandan sevgi hissedersem şaşırırım.,Süpriz
Başarılı olduğum zaman.,Mutlu
Evde yalnız kaldığım zaman.,Korku
Kendimi karşımdakinden küçük hissettiğim zaman.,Sinirli
Ailemden birisini kaybettiğim zaman.,Üzüntü
İnsanların garip davranışlarını gördüğüm zaman.,İğrenç
Doğum günümde hediye almak.,Mutlu
Sevimsiz şakalar.,Korku
Benim hakkımda söylenmemesi gereken bir şeyin bir ortamda söylenmesi.,Sinirli
Kedim kaybolduğu zaman.,Üzüntü
Ağzı açık yemek yenmesi.,İğrenç
Dans ederken mutlu oluyorum.,Mutlu
Yılan gördüğümde korkarım.,Korku
Arkadaşım arkamdan konuştuğunda.,Sinirli
Sevdiğim birisi bana kötü davrandığında.,Üzüntü
Kusmuk.,İğrenç
Erkek sandığım birisinin aslında kız olduğunu öğrendiğimde.,Süpriz
Piyano çalarken mutlu oluyorum.,Mutlu
Yılandan korkarım.,Korku
Arkamdan dedikodu yapılması.,Sinirli
Sevdiğim birisi üzüldüğü zaman bende üzülürüm.,Üzüntü
"Pişmiş ya da pişmemiş fark etmez , et gördüğüm zaman.",İğrenç
Uzaktan aşık olduğum kişinin aslında kız olduğunu öğrendiğimde.,Süpriz
Arkadaşlarım doğum günüm için sürpriz yaptığı zaman.,Mutlu
Bencil insanlar.,Sinirli
Yakın bir arkadaşım seni sevmiyorum dediği zaman üzülmüştüm.,Üzüntü
Sucuk kokusu.,İğrenç
Yurt dışı gezilerinde.,Mutlu
Ailemin yapma dediği şeyleri yaptığım zaman.,Korku
Bencil ve egoist insanlar.,Sinirli
Telefonum kaybolduğu zaman.,Üzüntü
Pis şeyler gördüğüm zaman.,İğrenç
Başarılı olmak mutlu eder.,Mutlu
Bildiğim tüm gerçeklerin aslında gerçek olmadığını öğrenmek.,Korku
Düzenimin bozulması öfkelendirir.,Sinirli
Başarısızlık beni üzer.,Üzüntü
Karşısındakini göz göre göre kandıran insanlardan.,İğrenç
Arkadaşlarımla pikniğe gittiğimiz zaman.,Mutlu
Gece evde tek kalmaktan korkarım.,Korku
Çok çalıştığım sınavdan düşük not aldığım zaman.,Sinirli
Annem hastalanıp acile kaldırıldığı zaman.,Üzüntü
Kusmuk.,İğrenç
İnsanların algısız olabildiğine şaşıyorum.,Süpriz
Yüksek not aldığım zaman.,Mutlu
Gece tek başıma kalmak.,Korku
Yalan söylenmesi.,Sinirli
Sevdiğim birisini kaybetmek.,Üzüntü
Böceklerden.,İğrenç
Sürprizlere şaşırıyorum.,Süpriz
Düşünceli arkadaşlarım olduğu için mutluyum.,Mutlu
Kavga edildiğini gördüğüm zaman.,Korku
Egoist insanlara öfkeleniyorum.,Sinirli
Dedikodum yapıldığı zaman.,Üzüntü
Erkeklerin birbirleri ile flört etmeleri tiksindirici.,İğrenç
Sokakta tek başıma yürürken özgür hissederim.,Mutlu
Deniz ya da havuzda çok derinde yüzmekten korkarım.,Korku
En yakın arkadaşımın son zamanlarda bana zaman ayırmaması öfkelendiriyor.,Sinirli
Köpeğim öldüğü zaman çok üzülmüştüm.,Üzüntü
Ağzı açık yemek yenmesi ve babam yaşındaki adamların dik dik bakması.,İğrenç
Sevdiğim birisiyle zaman geçirmek.,Mutlu
Karanlık bir sokakta yürürken birisinin takip ettiğini sanıp korkarım.,Korku
Yalan söylenmesi.,Sinirli
Ölüm ya da ayrılık durumları.,Üzüntü
Toplum içinde burnunu karıştıran insanlardan tiksinirim.,İğrenç
Kötü geçmiş bir sınavdan iyi bir not aldığım zaman.,Süpriz
Herkesin yapamadığı bir şeyi başardığımda.,Mutlu
Kabus gördüğümde ve önemli bir sınavın öncesinde korkarım.,Korku
Sevdiğim birisinin üzülmesi beni de üzer.,Üzüntü
Sevdiklerimle vakit geçirmek mutlu ediyor.,Mutlu
Sevdiğim her şeyi kaybetmekten korkarım.,Korku
İnsanların duygularıyla hareket edip sonar da pişman olmaları öfkelendiriyor.,Sinirli
Ülkemizdeki terör olaylarına üzülüyorum.,Üzüntü
Öz eleştiri yapmayıp karşısındakini eleştiren insanlar tiksindiriyor.,İğrenç
Küçük olayları büyüten insanlara şaşırıyorum.,Süpriz
Arkadaşlarımla ya da ailemle iyi vakit geçirdiğim zaman.,Mutlu
Yakınlarımdan haber alamadığımda endişeleniyorum.,Korku
Yalan söylendiğinde ve kandırıldığımda öfkelenirim.,Sinirli
Gelecek ile ilgili kaygılarım var.,Üzüntü
Yanımda hasta olan birisinin hapşırması ya da öksürmesinden tiksiniyorum.,İğrenç
Sürprizlere şaşırırım.,Süpriz
Müzik dinlediğim zamanlar.,Mutlu
Kardeşim düşüp çenesini yardığı zaman.,Korku
Emek verdiğim bir işin birisi tarafından bozulması.,Sinirli
Masum insanların öldürülmesi.,Üzüntü
Egoist insanların arasında kalmak.,İğrenç
Teşekkür beklerken takdir belgesi aldığım zaman.,Süpriz
Çikolata yediğim anlar.,Mutlu
Evde yalnız kaldığımda.,Korku
Kafama vurulmasına öfkelenirim.,Sinirli
Yakın arkadaşımın arkamdan iş çevirmesine.,Üzüntü
Cinsel içerikli muhabbetler yapılması.,İğrenç
Beklemediğim durumlar olması.,Süpriz
Cuma günleri okul bittiği zaman mutlu oluyorum.,Mutlu
Cinler.,Korku
Haksız yere azar işittiğim zaman.,Sinirli
Arkadaşlarım beni planlarına dahil etmedikleri zaman.,Üzüntü
Kusan birisini gördüğümde.,İğrenç
Arkadaşlarımla vakit geçirirken.,Mutlu
Köpeklerden korkarım.,Korku
İnsanların bencil davranması.,Sinirli
Dedem hasta olduğu zaman.,Üzüntü
Ağızdan ses çıkartarak yemek yenmesi.,İğrenç
İyi olduğum bir konuda başarısız olursam.,Süpriz
Ailem ve arkadaşlarımla geçirdiğim güzel günler.,Mutlu
Yüksekten korkarım.,Korku
İstediğim şey olmadığı zaman öfkelenirim.,Sinirli
Sevdiğim bir insanı kaybetmek.,Üzüntü
Tarçınlı kek gördüğümde.,İğrenç
Beklenmedik olayların olması.,Süpriz
Cuma günü gelince mutlu olurum.,Mutlu
Karanlıktan korkarım.,Korku
Arkadaşlarımla tartıştığımda.,Sinirli
Arkadaşlarım dışarı çıkarken beni çağırmadıkları zaman.,Üzüntü
Okul tuvaletleri.,İğrenç
Boş bulunduğumda şaşkınlık duyarım.,Süpriz
Cuma günü geldiğinde.,Mutlu
Görünmeyen varlıklardan.,Korku
Sakızını çok sesli bir şekilde çiğneyenlere sinir oluyorum.,Sinirli
Sakız çiğnenmesi.,İğrenç
Yurt dışına çıkmak.,Mutlu
Hız trenine binmek.,Korku
Sevmediğim birisiyle aynı ortamda bulunmak.,Üzüntü
Okul tuvaletine girmek.,İğrenç
Çok istediğim bir şeyin olması.,Mutlu
Büyük böceklerden korkarım.,Korku
Planlarımın bozulması.,Sinirli
Ailemle tartıştığımda.,Üzüntü
Kusmuk görmek.,İğrenç
Hayran olduğum bir kişi ile karşılaşmak.,Süpriz
Sağlıklı olduğum zaman.,Mutlu
Küçükken köpeklerden korkardım. Şu an korktuğum bir şey yok.,Korku
Kardeşimin kafasına taş attıklarında çok öfkelenmiştim.,Sinirli
Sınavlarda çok yanlışım olduğunda.,Üzüntü
Pis tuvalet görmek.,İğrenç
Güzel vakit geçirince ve sevildiğimi hissettiğimde.,Mutlu
Yalnız kalmak ve istemediğim bir hayat yaşamak.,Korku
Anlatmaya çalıştıkça karşımdakinin inatla anlamaması.,Sinirli
Eski arkadaşlarımı düşündüğümde ve yalnız olduğumda üzülürüm.,Üzüntü
Düzensiz insanlar ve kan görmek.,İğrenç
İlk gitarımı aldığımda.,Mutlu
Arkadaşım telefonumu kırdığında.,Sinirli
Köpeğim öldüğü zaman.,Üzüntü
Bütün hayatımdan tiksiniyorum.,İğrenç
Öğretmenin aniden sınav yapması.,Süpriz
Başarılı olmak ve küçük sürprizler.,Mutlu
Benden beklentisi olan insanları hayal kırıklığına uğratmak.,Korku
Karşımdaki kişinin konuşurken sesini yükseltmesi.,Sinirli
Aile bireylerinden birisini kaybetmek ve başarısız olmak.,Üzüntü
Doğum videosu izlediğimde.,İğrenç
İftiraya uğramak.,Süpriz
"İstediğim ""laptop"" alındığında mutlu olmuştum.",Mutlu
Soyut varlıklardan korkarım.,Korku
Sürekli kıyaslanmak.,Sinirli
Sevdiğim birisini kaybetmek.,Üzüntü
Aynı kaşık ya da bardak kullanılması.,İğrenç
Annemin asla izin vermez dediğim bir konuya izin vermesi .,Süpriz
Gittiğim bir festivalde sadece o anları yaşamak mutlu etti.,Mutlu
Annem hastalandığında çok korktum.,Korku
Ailemle bir konu hakkında tartışırken araya başkalarının girmesi.,Sinirli
Ailemin içinde yaşadığı sıkıntılar ve aile bağlarımızın kopması.,Üzüntü
Sokağa tükürülmesi.,İğrenç
Sınavlardan yüksek not almak.,Mutlu
Annemin kızacağı bir şey yaptığımda.,Korku
Doğru olduğunu bildiğim bir konuda karşımdakinin ısrarla yanlış demesi.,Sinirli
Düşük not almak ve annemle kavga etmek.,Üzüntü
Sevmediğim insanların hareketlerini görmek.,İğrenç
Başarılı olmak ve övgü almak.,Mutlu
Tek başına karanlıkta yürümek.,Korku
Egoistlik ve haksızlık.,Sinirli
Birisine özlem duyduğumda.,Üzüntü
Tuvaletin pis kokusu.,İğrenç
Beklenmedik sonuçlar.,Süpriz
Param olduğunda mutluyum.,Mutlu
Tehdit edilmekten korkarım.,Korku
Sevmediğim insanları görmek.,Sinirli
Ailesel sorunlar.,Üzüntü
Birisinin kusması.,İğrenç
Her şey yolundaysa mutluyum.,Mutlu
Ani gelişen olaylardan korkarım.,Korku
Düşüncelerimi ifade edemediğim zamanlar.,Sinirli
Güvenim sarsılınca üzülürüm.,Üzüntü
Ani gelişen olaylara şaşırırım.,Süpriz
Zor  bir soruyu çözdüğümde.,Mutlu
Ülkedeki insanların mantıksız hareketlerinden.,Korku
Haksızlık karşısında tepkisiz kalındığında.,Sinirli
Arkadaşlarımın yanında boyumun kısa olması.,Üzüntü
Kusan birisini görmek.,İğrenç
Yaşadığımı hissettiğim anlar.,Mutlu
Toplum içinde tek başınayken birden ilgi odağı olmak.,Korku
Bencil ve umursamaz davranışlar.,Sinirli
Bazen nedensiz üzülürüm.,Üzüntü
Süt ve sütle alakalı her şey.,İğrenç
Beklemediğim birisiyle karşılaşmak.,Süpriz
Ailem ve arkadaşlarımla olduğum her an.,Mutlu
Çok karanlıktan korkarım.,Korku
Voleybol oynarken saçma hareketler yapanlara kızarım.,Sinirli
Herhangi bir yakınıma zarar geldiği zaman.,Üzüntü
Kusmuk görmek.,İğrenç
Ailemle geçirdiğim huzurlu akşamlar mutlu ediyor.,Mutlu
Yılanlardan korkarım.,Korku
Herkesin söz aldığı bir ortamda ben söz aldığımda umursanmamak.,Sinirli
İnsanların eşit şartlara sahip olmaması üzüyor.,Üzüntü
Mucitlerin buluşlarını okuduğum zaman şaşırıyorum.,Süpriz
Rusya da yaşayan arkadaşım beni ziyaret geldiğinde.,Mutlu
Annem merdivenlerden düştükten sonra ayağa kalktı ve bayıldı. O zaman çok korkmuştum.,Korku
Kardeşimle tartışırken annemin daha konuyu bilmeden  kardeşimin tarafını tutması öfkelendiriyor.,Sinirli
Amcamın eşi bebeğini düşürdüğünde üzülmüştüm.,Üzüntü
Her şeyin para olduğunu düşünenlerden.,İğrenç
Doğum günümdeki sürprize şaşırdım.,Süpriz
Sevdiğim insanın beni sevdiğini öğrendiğim an.,Mutlu
Akşam eve dönerken bir adamın beni takip ettiğini fark ettiğimde.,Korku
Servis beni almayı unuttuğunda.,Sinirli
Bir yakınımızın kanser olduğunu öğrendiğimde.,Üzüntü
Kusmuk.,İğrenç
Doğum günümü arkadaşlarımla kutladıktan sonra eve geldiğimde bütün akrabaları evde gördüğümde.,Süpriz
Aynaya baktığım zaman mutlu oluyorum.,Mutlu
Gece iki arkadaş eve dönerken paramızın kalmadığını fark ettik ve eve yürümek zorunda kaldık.,Korku
Söylediğim bir şeyin yanlış olduğunun söylenmesi öfkelendiriyor.,Sinirli
Yüzümde sivilce çıktığı zaman üzüldüm.,Üzüntü
Kusmuk görmek.,İğrenç
Spor yaptığım zamanlar.,Mutlu
İlk kez korku filmi izlediğimde korkmuştum.,Korku
Yanlış anlaşıldığım zaman öfkeleniyorum.,Sinirli
Doğum günümü arkadaşlarımın kutlamaması beni çok üzdü.,Üzüntü
Düşük beklediğim halde yüksek not almak.,Süpriz
Hoşlandığım kişiyi her gördüğümde mutlu oluyorum.,Mutlu
Karşıdan karşıya geçerken bir araç neredeyse bana çarpıyordu.,Korku
Haksızlık yapılan durum karşısında öfkelenirim.,Sinirli
Yalnız kaldığımda ya da dışlandığımda üzülürüm.,Üzüntü
Küfür edilen bir ortamda kaldığımda.,İğrenç
Sevdiğim arkadaşımın sigara içtiğini öğrendiğimde.,Süpriz
Eve geldiğimde sevdiğim yemekle karşılaşmak.,Mutlu
Kaybolmaktan korkarım.,Korku
Haksızlığa uğramak.,Sinirli
Evcil hayvanımı kaybetmek.,Üzüntü
Bir insanın karşımda kusması.,İğrenç
Birisinin beklemediğim bir şey yapması.,Süpriz
Benim doğru dediğimi arkadaşlarımda benimseyince.,Mutlu
Ani gelişen olaylar.,Korku
Arkadaşımın doğum günü partisini benden habersiz yapması.,Sinirli
Annemin hastalığına üzülmüştüm.,Üzüntü
Arkadaşımın ağzından garip sesler çıkartması.,İğrenç
Takdir edildiğim anlar.,Mutlu
Kötü bir şey yaptığımda sonucundan korkarım.,Korku
Arkadaşımın dışarı çıkarken beni davet etmemesi.,Sinirli
Anneannem vefat ettiği zaman üzülmüştüm.,Üzüntü
Yüksek sesle öksürülmesi.,İğrenç
"Arkadaşlarımla muhabbet ederken , şarkı söylerken vb. durumlar.",Mutlu
Adrenalini severim.Pek korkum yoktur.,Korku
Haksızlık yapılması.,Sinirli
Hayvanımın acı çekmesi.,Üzüntü
Ezilmiş böcek görmek.,İğrenç
Habersiz yapılan sınavlar.,Süpriz
Hedefime ulaştığım an.,Mutlu
Sevdiğim birine ya da bir şeye zarar gelmesi.,Korku
İstemediğim bir şeyi yapmaya zorlandığımda.,Sinirli
Sevdiğim birinin üzülmesi.,Üzüntü
Beklemediğim durumlar.,Süpriz
Basketbol takımına seçildiğimde.,Mutlu
Kardeşim raptiye yuttuğu zaman iyileşene kadar korktum.,Korku
Arkadaşımın benden habersiz komik fotoğraflarımı herkese göstermesi.,Sinirli
Halam ve dedem öldüğü zaman üzülmüştüm.,Üzüntü
Kusmuk görmek.,İğrenç
Yılbaşında ailemin çok istediğim kitabı  almalarına çok sevinmiştim.,Mutlu
"Kardeşim havuzda oynarken annem göz kulak ol dediğinde dalıp unutmuştum sonra baktığımda yoktu , buna çok korkmuştum.",Korku
Kardeşimin yapma dediğim her şeyi sürekli yapması.,Sinirli
Dedem öldüğü zaman çok üzülmüştüm. İlk defa bir yakınımı kaybetmiştim.,Üzüntü
Böceklerden tiksinirim.,İğrenç
Ummadığım bir not aldığımda şaşırmıştım.,Süpriz
Eski sevgilimle geçirdiğim her an mutluydum.,Mutlu
Eve dönerken bir adam yaklaşıp hoş olmayan bir şeyler söylediğinde korkmuştum.,Korku
Arkadaşlarımın benden habersiz konser bileti aldığını öğrendiğimde öfkelenmiştim.,Sinirli
Eski mutlu olduğum zamanları düşününce hüzünleniyorum.,Üzüntü
Yalan söyleyen insanlar genelde beni tiksindiriyor.,İğrenç
"Tatil sebebi ile ailemi 1 ay göremedim, kavuşmak çok mutlu ediciydi.",Mutlu
Kaza yaptığımızda korkmuştum.,Korku
Terör olayları ve eğitim sistemimizdeki belirsizlikler öfkelendiriyor.,Sinirli
Soğuklarda evsiz insanları düşündüğümde üzülürüm.,Üzüntü
Belgesel kanalında böcek yiyen birisini gördüğümde tiksindim.,İğrenç
Mutsuz sandığım muhtaç insanların mutlu olduklarını gördüğümde şaşırdım.,Süpriz
Bu liseyi kazandığım an.,Mutlu
Bütün hayvanlardan korkarım.,Korku
Haksızlık ve iftira öfkelendirir.,Sinirli
Başarısız olduğum an.,Üzüntü
Limon yenmesi.,İğrenç
Beklemediğim birinin başarısı beni şaşırtır.,Süpriz
Bu okuduğum liseyi kazanmak mutlu etti.,Mutlu
"Kardeşim yatağımın altına saklanmıştı, birden çıkınca korktum.",Korku
Okula geç kaldığımda öğretmenin geç yazmasına öfkeleniyorum.,Sinirli
Dedem öldüğünde üzüldüm.,Üzüntü
Domates çorbasından kıl çıktığında tiksindim.,İğrenç
Karanlıkta yalnız kalınca korkarım.,Korku
Değerlerime saygısızlık yapıldığında öfkelenirim.,Sinirli
Bir yakınımı kaybedince üzülürüm.,Üzüntü
Tuvaletten çıktıktan sonra suların akmadığını gördüğümde.,İğrenç
Tatile girdiğimiz zaman.,Mutlu
Aniden karşıma biri çıktığı zaman.,Korku
Kardeşimin odamı karıştırması.,Sinirli
Annem ameliyata girerken.,Üzüntü
Bazı insanlar bende bu hissi uyandırıyor.,İğrenç
Arkadaşımın taşınıp haber vermeden gitmesi.,Süpriz
Tatillerde.,Mutlu
Kaza yapmaktan son anda kurtulduğumuz an.,Korku
Hatırlamak istemediğim şeylerin sürekli dile getirilmesi.,Sinirli
Yatalak olan dayımı ziyarete gittiğimde onun haline çok üzülmüştüm.2 ay sonra vefat etti.,Üzüntü
"Evimin orada her pazar pazar kuruluyor, ertesi gün olan manzara midemi bulandırıyor.",İğrenç
Pisuvarda dışkı gördüğümde şaşırmıştım.,Süpriz
Kedim okuldan geldiğimde beni görünce patisini kaldırıp sırnaşmaya başlaması.,Mutlu
Birisini gördüğümü sanmak.,Korku
Yorgun olmak.,Sinirli
Boş olan derse başka bir öğretmenin gelmesi.,Üzüntü
Erkeklerin tuvaletten çıktıktan sonra ellerini birbirlerine sürtmesi.,İğrenç
Cuma günleri geldiğinde.,Mutlu
Arkadaşlarımın şaka amaçlı arkamdan sessizce gelip korkutması.,Korku
Eşyamın izinsiz alınması.,Sinirli
Ortaokulda sürekli dışlanıp eziliyordum.,Üzüntü
Sokağa tükürülmesi.,İğrenç
mutluluk,Mutlu
korku,Korku
öfke,Sinirli
üzüntü,Üzüntü
tiksinme,İğrenç
şaşırma,Süpriz
Her hangi bir konu hakkında düşüncelerimi yazıya aktardığımda mutlu oluyorum.,Mutlu
Kimse tarafından ciddiye alınmamaktan ve savunmasız duruma düşmekten korkuyorum.,Korku
Doğru söylediğim halde hala bana inanılmaması.,Sinirli
İnsanların öldükten sonra unutulması.,Üzüntü
En çok kuşlardan ve kuş ölülerinden tiksiniyorum.,İğrenç
En yakın arkadaşlarımın bana sırtını dönmesi.,Süpriz
Okuldan çıktığım zamanlar.,Mutlu
Sınavlardan önce korkarım.,Korku
Zamanımın harcanması.,Sinirli
Zamanımın boş yere harcanması.,Üzüntü
İnsanların kendilerini yüceltmesi.,İğrenç
İki yüzlü insanlar.,Süpriz
Çok istediğim bir şey alındığı zaman.,Mutlu
Bir anda elektriklerin gitmesi.,Korku
Birisiyle kavga ettiğim zaman.,Sinirli
Çok çalıştığım halde düşük not almak.,Üzüntü
Sigara kokan insanlar ve mekanlar.,İğrenç
Düşük beklediğim bir sınavdan yüksek not almak.,Süpriz
Sınavdan yüksek not almak.,Mutlu
Bir anda ışıkların kapanması.,Korku
Birisinin bir şeyi yapmadığım halde yaptığımı söylemesi.,Sinirli
Sevdiğim birisini kaybetmek.,Üzüntü
Yemek yerken birisinin böcekler hakkında konuşması.,İğrenç
Ailemin bana sürpriz yapması.,Süpriz
Sınavdan yüksek not alınca.,Mutlu
Sınavlardan önce korkarım.,Korku
Soruları çözemediğim zaman öfkeleniyorum.,Sinirli
Sevgilimle ayrılınca üzülürüm.,Üzüntü
Havasız ve kötü kokan mekanlar.,İğrenç
Hoşlandığım çocuğun benden hoşlandığını öğrendiğimde.,Süpriz
Maddi durumumun iyi olması ve yüksek not almak.,Mutlu
Sınava iyi çalışmadığım zaman ve paramın olmaması.,Korku
Paramın bitmesi.,Sinirli
Çok çalıştığım bir konunun olumlu sonuç vermemesi.,Üzüntü
Toplu taşıma araçlarında insanların kurallara uymaması.,İğrenç
İyi çalıştığım halde kötü not almak.,Süpriz
Düşük beklediğim sınavlardan yüksek not almak.,Mutlu
Yolda yürürken köpek kovalarsa.,Korku
Söylediğim şeyin anlaşılmaması.,Sinirli
Yüksek beklediğim bir sınavdan düşük not almak.,Üzüntü
Toplu taşıma araçlarında oraya buraya sakız yapıştırılması.,İğrenç
Çalıştığım sınavdan düşük not almak.,Süpriz
Eğlenceli ortamlarda mutlu hissediyorum.,Mutlu
Sevdiğim insanların ölümü ve yalnız kalmak.,Korku
Birileri tarafından dışlanmak.,Sinirli
Ailem ya da yakın arkadaşlarımla ciddi bir tartışma geçirirsem.,Üzüntü
Böceklerden  çok tiksiniyorum.,İğrenç
Beklemediğim hareketler şaşırtıyor.,Süpriz
Ailem ve yakın arkadaşlarım ile geçirdiğim her an.,Mutlu
Ailem ve yakın arkadaşlarım tarafından yanlış anlaşılmaktan ayrıca karınca ve böceklerden.,Korku
Birisinin bana yalan söylemesi.,Sinirli
Anneannemi kaybetme düşüncesi.,Üzüntü
Birisinin önümde kusması.,İğrenç
İftiraya uğramak.,Süpriz
Sevdiğim insanlarla birlikteyken mutluyum.,Mutlu
Telefonumu düşürüp kırmaktan.,Korku
